Fecha,Producto,Categoria,Region,Vendedor,Unidades,Precio_Unitario,Ingresos,Costo,Utilidad,Mes,Trimestre,Año
2023-12-22,Teclado,Accesorios,Este,María,16,79.99,1279.84,545.23,734.61,12,4,2023
2023-12-23,Laptop,Computadoras,Norte,Luis,1,899.99,899.99,364.03,535.96,12,4,2023
2023-12-23,Mouse,Accesorios,Norte,Ana,13,29.99,389.87,184.05,205.82,12,4,2023
2023-12-23,Teclado,Accesorios,Norte,Ana,7,79.99,559.93,311.74,248.19,12,4,2023
2023-12-24,Laptop,Computadoras,Sur,Luis,5,899.99,4499.95,2309.54,2190.41,12,4,2023
2023-12-24,Mouse,Accesorios,Sur,Luis,8,29.99,239.92,110.98,128.94,12,4,2023
2023-12-24,Teclado,Accesorios,Este,Ana,14,79.99,1119.86,594.5,525.36,12,4,2023
2023-12-25,Laptop,Computadoras,Norte,María,13,899.99,11699.87,5222.86,6477.01,12,4,2023
2023-12-25,Mouse,Accesorios,Norte,Pedro,15,29.99,449.85,181.23,268.62,12,4,2023
2023-12-25,Teclado,Accesorios,Sur,Pedro,17,79.99,1359.83,751.81,608.02,12,4,2023
2023-12-26,Laptop,Computadoras,Norte,Luis,15,899.99,13499.85,7084.03,6415.82,12,4,2023
2023-12-26,Mouse,Accesorios,Sur,Pedro,18,29.99,539.82,298.23,241.59,12,4,2023
2023-12-26,Teclado,Accesorios,Norte,Ana,18,79.99,1439.82,587.14,852.68,12,4,2023
2023-12-27,Laptop,Computadoras,Este,Ana,2,899.99,1799.98,1021.35,778.63,12,4,2023
2023-12-27,Mouse,Accesorios,Norte,Luis,4,29.99,119.96,62.85,57.11,12,4,2023
2023-12-27,Teclado,Accesorios,Norte,Luis,1,79.99,79.99,41.01,38.98,12,4,2023
2023-12-28,Laptop,Computadoras,Oeste,Luis,4,899.99,3599.96,1889.7,1710.26,12,4,2023
2023-12-28,Mouse,Accesorios,Sur,María,18,29.99,539.82,309.26,230.56,12,4,2023
2023-12-28,Teclado,Accesorios,Norte,Pedro,5,79.99,399.95,206.93,193.02,12,4,2023
2023-12-29,Laptop,Computadoras,Norte,Luis,19,899.99,17099.81,8826.75,8273.06,12,4,2023
2023-12-29,Mouse,Accesorios,Oeste,Carlos,15,29.99,449.85,269.07,180.78,12,4,2023
2023-12-29,Teclado,Accesorios,Oeste,Carlos,8,79.99,639.92,352.82,287.1,12,4,2023
2023-12-30,Laptop,Computadoras,Sur,Ana,17,899.99,15299.83,7473.34,7826.49,12,4,2023
2023-12-30,Mouse,Accesorios,Oeste,Pedro,1,29.99,29.99,16.24,13.75,12,4,2023
2023-12-30,Teclado,Accesorios,Este,Luis,12,79.99,959.88,458.67,501.21,12,4,2023
2023-12-31,Laptop,Computadoras,Oeste,Carlos,19,899.99,17099.81,7622.67,9477.14,12,4,2023
2023-12-31,Mouse,Accesorios,Este,Pedro,15,29.99,449.85,233.64,216.21,12,4,2023
2023-12-31,Teclado,Accesorios,Sur,Ana,9,79.99,719.91,421.61,298.3,12,4,2023
