id,nombre,categoria,precio,cantidad,fecha
532,Producto_532,Ropa,142.08,62,2024-06-15
533,Producto_533,Electrónica,694.73,66,2024-06-16
534,Producto_534,Electrónica,797.06,9,2024-06-17
535,Producto_535,Deportes,171.72,67,2024-06-18
536,Producto_536,Hogar,113.27,16,2024-06-19
537,Producto_537,Ropa,154.06,89,2024-06-20
538,Producto_538,Deportes,878.36,88,2024-06-21
539,Producto_539,Electrónica,532.91,93,2024-06-22
540,Producto_540,Hogar,472.59,55,2024-06-23
541,Producto_541,Deportes,115.64,40,2024-06-24
542,Producto_542,Hogar,653.06,26,2024-06-25
543,Producto_543,Deportes,869.32,38,2024-06-26
544,Producto_544,Hogar,829.9,35,2024-06-27
545,Producto_545,Electrónica,629.79,87,2024-06-28
546,Producto_546,Ropa,84.53,68,2024-06-29
547,Producto_547,Electrónica,121.27,59,2024-06-30
548,Producto_548,Ropa,58.82,14,2024-07-01
549,Producto_549,Hogar,264.9,47,2024-07-02
550,Producto_550,Deportes,144.3,71,2024-07-03
551,Producto_551,Electrónica,267.45,72,2024-07-04
552,Producto_552,Ropa,391.21,42,2024-07-05
553,Producto_553,Electrónica,943.55,51,2024-07-06
554,Producto_554,Ropa,614.27,19,2024-07-07
555,Producto_555,Electrónica,836.62,66,2024-07-08
556,Producto_556,Ropa,713.25,47,2024-07-09
557,Producto_557,Ropa,121.38,65,2024-07-10
558,Producto_558,Hogar,738.56,42,2024-07-11
559,Producto_559,Ropa,282.35,38,2024-07-12
560,Producto_560,Hogar,642.72,13,2024-07-13
561,Producto_561,Ropa,347.55,44,2024-07-14
562,Producto_562,Deportes,997.7,24,2024-07-15
563,Producto_563,Deportes,270.92,96,2024-07-16
564,Producto_564,Deportes,286.34,30,2024-07-17
565,Producto_565,Ropa,931.37,70,2024-07-18
566,Producto_566,Hogar,34.4,38,2024-07-19
567,Producto_567,Hogar,699.72,97,2024-07-20
568,Producto_568,Ropa,728.07,23,2024-07-21
569,Producto_569,Deportes,838.01,74,2024-07-22
570,Producto_570,Deportes,974.69,57,2024-07-23
571,Producto_571,Hogar,975.85,79,2024-07-24
572,Producto_572,Deportes,74.62,23,2024-07-25
573,Producto_573,Electrónica,823.62,36,2024-07-26
574,Producto_574,Hogar,649.85,57,2024-07-27
575,Producto_575,Deportes,650.87,1,2024-07-28
576,Producto_576,Hogar,137.07,72,2024-07-29
577,Producto_577,Electrónica,653.69,3,2024-07-30
578,Producto_578,Hogar,982.66,14,2024-07-31
579,Producto_579,Hogar,912.7,81,2024-08-01
580,Producto_580,Hogar,444.74,34,2024-08-02
581,Producto_581,Hogar,49.55,70,2024-08-03
582,Producto_582,Electrónica,368.67,69,2024-08-04
583,Producto_583,Ropa,828.13,51,2024-08-05
584,Producto_584,Hogar,704.48,29,2024-08-06
585,Producto_585,Hogar,464.75,99,2024-08-07
586,Producto_586,Deportes,64.55,82,2024-08-08
587,Producto_587,Hogar,432.63,48,2024-08-09
588,Producto_588,Deportes,474.33,94,2024-08-10
589,Producto_589,Ropa,929.27,79,2024-08-11
590,Producto_590,Electrónica,644.68,79,2024-08-12
591,Producto_591,Electrónica,318.54,16,2024-08-13
592,Producto_592,Ropa,530.07,57,2024-08-14
593,Producto_593,Electrónica,75.39,97,2024-08-15
594,Producto_594,Ropa,972.84,10,2024-08-16
595,Producto_595,Ropa,366.46,19,2024-08-17
596,Producto_596,Ropa,483.09,67,2024-08-18
597,Producto_597,Electrónica,361.73,36,2024-08-19
598,Producto_598,Deportes,685.69,4,2024-08-20
599,Producto_599,Ropa,665.61,75,2024-08-21
600,Producto_600,Hogar,718.17,33,2024-08-22
601,Producto_601,Electrónica,275.46,28,2024-08-23
602,Producto_602,Ropa,322.51,96,2024-08-24
603,Producto_603,Ropa,134.0,80,2024-08-25
604,Producto_604,Hogar,658.95,9,2024-08-26
605,Producto_605,Deportes,49.4,75,2024-08-27
606,Producto_606,Deportes,601.71,6,2024-08-28
607,Producto_607,Deportes,871.0,49,2024-08-29
608,Producto_608,Ropa,891.92,91,2024-08-30
609,Producto_609,Ropa,454.55,76,2024-08-31
610,Producto_610,Ropa,464.71,22,2024-09-01
611,Producto_611,Electrónica,86.2,48,2024-09-02
612,Producto_612,Hogar,674.06,21,2024-09-03
613,Producto_613,Ropa,823.05,33,2024-09-04
614,Producto_614,Hogar,252.21,81,2024-09-05
615,Producto_615,Hogar,427.09,56,2024-09-06
616,Producto_616,Deportes,840.45,29,2024-09-07
617,Producto_617,Electrónica,878.35,53,2024-09-08
618,Producto_618,Ropa,250.75,40,2024-09-09
619,Producto_619,Deportes,555.06,74,2024-09-10
620,Producto_620,Deportes,200.57,18,2024-09-11
621,Producto_621,Ropa,110.86,47,2024-09-12
622,Producto_622,Hogar,912.01,13,2024-09-13
623,Producto_623,Deportes,822.3,27,2024-09-14
624,Producto_624,Hogar,762.43,62,2024-09-15
625,Producto_625,Electrónica,58.28,74,2024-09-16
626,Producto_626,Hogar,845.29,96,2024-09-17
627,Producto_627,Electrónica,443.66,45,2024-09-18
628,Producto_628,Hogar,348.97,3,2024-09-19
629,Producto_629,Deportes,551.01,22,2024-09-20
630,Producto_630,Deportes,100.44,27,2024-09-21
631,Producto_631,Electrónica,759.08,55,2024-09-22
632,Producto_632,Ropa,586.61,67,2024-09-23
633,Producto_633,Electrónica,194.72,33,2024-09-24
634,Producto_634,Electrónica,196.35,2,2024-09-25
635,Producto_635,Hogar,192.41,75,2024-09-26
636,Producto_636,Hogar,66.43,46,2024-09-27
637,Producto_637,Electrónica,591.92,74,2024-09-28
638,Producto_638,Deportes,841.94,33,2024-09-29
639,Producto_639,Hogar,27.32,58,2024-09-30
640,Producto_640,Ropa,58.51,7,2024-10-01
641,Producto_641,Hogar,577.04,15,2024-10-02
642,Producto_642,Hogar,821.3,26,2024-10-03
643,Producto_643,Ropa,333.47,11,2024-10-04
644,Producto_644,Electrónica,356.12,38,2024-10-05
645,Producto_645,Ropa,600.38,27,2024-10-06
646,Producto_646,Electrónica,281.47,7,2024-10-07
647,Producto_647,Electrónica,36.34,1,2024-10-08
648,Producto_648,Electrónica,737.88,74,2024-10-09
649,Producto_649,Ropa,629.39,21,2024-10-10
650,Producto_650,Electrónica,584.95,79,2024-10-11
651,Producto_651,Deportes,744.27,30,2024-10-12
652,Producto_652,Ropa,678.48,94,2024-10-13
653,Producto_653,Deportes,213.82,8,2024-10-14
654,Producto_654,Electrónica,358.96,88,2024-10-15
655,Producto_655,Hogar,134.85,83,2024-10-16
656,Producto_656,Electrónica,138.56,3,2024-10-17
657,Producto_657,Deportes,679.43,55,2024-10-18
658,Producto_658,Deportes,860.01,15,2024-10-19
659,Producto_659,Ropa,963.11,36,2024-10-20
660,Producto_660,Hogar,632.06,6,2024-10-21
661,Producto_661,Ropa,192.26,42,2024-10-22
662,Producto_662,Deportes,114.59,50,2024-10-23
663,Producto_663,Electrónica,814.72,18,2024-10-24
664,Producto_664,Hogar,582.97,83,2024-10-25
665,Producto_665,Electrónica,622.1,50,2024-10-26
666,Producto_666,Electrónica,783.65,30,2024-10-27
667,Producto_667,Hogar,706.24,77,2024-10-28
668,Producto_668,Ropa,836.11,39,2024-10-29
669,Producto_669,Electrónica,65.65,12,2024-10-30
670,Producto_670,Deportes,750.05,98,2024-10-31
671,Producto_671,Electrónica,852.34,59,2024-11-01
672,Producto_672,Hogar,293.27,76,2024-11-02
673,Producto_673,Hogar,644.04,44,2024-11-03
674,Producto_674,Hogar,321.02,88,2024-11-04
675,Producto_675,Ropa,958.39,4,2024-11-05
676,Producto_676,Electrónica,43.09,36,2024-11-06
677,Producto_677,Ropa,583.99,48,2024-11-07
678,Producto_678,Ropa,174.84,14,2024-11-08
679,Producto_679,Hogar,715.1,81,2024-11-09
680,Producto_680,Hogar,184.13,49,2024-11-10
681,Producto_681,Ropa,243.03,67,2024-11-11
682,Producto_682,Electrónica,499.43,87,2024-11-12
683,Producto_683,Deportes,915.69,77,2024-11-13
684,Producto_684,Ropa,219.6,9,2024-11-14
685,Producto_685,Electrónica,152.8,21,2024-11-15
686,Producto_686,Hogar,761.39,72,2024-11-16
687,Producto_687,Hogar,505.61,81,2024-11-17
688,Producto_688,Electrónica,912.67,16,2024-11-18
689,Producto_689,Deportes,155.15,16,2024-11-19
690,Producto_690,Hogar,649.47,28,2024-11-20
691,Producto_691,Hogar,240.55,51,2024-11-21
692,Producto_692,Hogar,165.19,56,2024-11-22
693,Producto_693,Electrónica,686.6,80,2024-11-23
694,Producto_694,Ropa,597.75,57,2024-11-24
695,Producto_695,Hogar,757.28,52,2024-11-25
696,Producto_696,Ropa,316.37,46,2024-11-26
697,Producto_697,Deportes,453.49,78,2024-11-27
698,Producto_698,Hogar,411.42,38,2024-11-28
699,Producto_699,Hogar,984.25,84,2024-11-29
700,Producto_700,Deportes,299.33,48,2024-11-30
701,Producto_701,Hogar,301.87,41,2024-12-01
702,Producto_702,Ropa,361.0,98,2024-12-02
703,Producto_703,Electrónica,568.95,59,2024-12-03
704,Producto_704,Ropa,259.8,93,2024-12-04
705,Producto_705,Electrónica,916.14,67,2024-12-05
706,Producto_706,Electrónica,273.03,74,2024-12-06
707,Producto_707,Ropa,896.86,84,2024-12-07
708,Producto_708,Ropa,112.44,66,2024-12-08
709,Producto_709,Ropa,660.0,27,2024-12-09
710,Producto_710,Ropa,907.92,32,2024-12-10
711,Producto_711,Deportes,177.06,56,2024-12-11
712,Producto_712,Hogar,968.64,10,2024-12-12
713,Producto_713,Electrónica,458.35,40,2024-12-13
714,Producto_714,Ropa,946.26,17,2024-12-14
715,Producto_715,Ropa,680.05,58,2024-12-15
716,Producto_716,Ropa,308.57,97,2024-12-16
717,Producto_717,Deportes,196.42,6,2024-12-17
718,Producto_718,Ropa,310.7,39,2024-12-18
719,Producto_719,Ropa,102.09,18,2024-12-19
720,Producto_720,Ropa,152.43,73,2024-12-20
721,Producto_721,Hogar,113.61,72,2024-12-21
722,Producto_722,Deportes,428.71,89,2024-12-22
723,Producto_723,Ropa,797.62,95,2024-12-23
724,Producto_724,Electrónica,149.97,42,2024-12-24
725,Producto_725,Electrónica,139.02,4,2024-12-25
726,Producto_726,Electrónica,646.99,20,2024-12-26
727,Producto_727,Deportes,205.21,28,2024-12-27
728,Producto_728,Deportes,106.63,40,2024-12-28
729,Producto_729,Electrónica,175.18,65,2024-12-29
730,Producto_730,Ropa,924.49,44,2024-12-30
731,Producto_731,Deportes,823.26,23,2024-12-31
732,Producto_732,Electrónica,360.52,57,2025-01-01
733,Producto_733,Electrónica,659.26,47,2025-01-02
734,Producto_734,Ropa,541.9,13,2025-01-03
735,Producto_735,Hogar,680.35,16,2025-01-04
736,Producto_736,Deportes,685.84,90,2025-01-05
737,Producto_737,Ropa,632.45,55,2025-01-06
738,Producto_738,Electrónica,273.44,95,2025-01-07
739,Producto_739,Electrónica,48.62,65,2025-01-08
740,Producto_740,Ropa,461.01,81,2025-01-09
741,Producto_741,Deportes,892.06,16,2025-01-10
742,Producto_742,Hogar,573.8,37,2025-01-11
743,Producto_743,Hogar,834.07,52,2025-01-12
744,Producto_744,Electrónica,991.71,10,2025-01-13
745,Producto_745,Deportes,171.98,38,2025-01-14
746,Producto_746,Hogar,694.86,44,2025-01-15
747,Producto_747,Deportes,677.55,95,2025-01-16
748,Producto_748,Deportes,980.16,74,2025-01-17
749,Producto_749,Electrónica,985.74,54,2025-01-18
750,Producto_750,Hogar,689.81,98,2025-01-19
751,Producto_751,Ropa,251.18,51,2025-01-20
752,Producto_752,Electrónica,800.57,52,2025-01-21
753,Producto_753,Hogar,115.96,70,2025-01-22
754,Producto_754,Hogar,782.89,92,2025-01-23
755,Producto_755,Hogar,911.09,92,2025-01-24
756,Producto_756,Hogar,389.01,59,2025-01-25
757,Producto_757,Hogar,634.33,13,2025-01-26
758,Producto_758,Deportes,435.84,41,2025-01-27
759,Producto_759,Electrónica,443.39,12,2025-01-28
760,Producto_760,Deportes,317.27,50,2025-01-29
761,Producto_761,Ropa,764.51,57,2025-01-30
762,Producto_762,Hogar,936.81,50,2025-01-31
763,Producto_763,Electrónica,941.34,57,2025-02-01
764,Producto_764,Hogar,183.03,54,2025-02-02
765,Producto_765,Electrónica,876.0,66,2025-02-03
766,Producto_766,Deportes,740.06,8,2025-02-04
767,Producto_767,Electrónica,260.31,63,2025-02-05
768,Producto_768,Ropa,76.61,9,2025-02-06
769,Producto_769,Ropa,275.32,60,2025-02-07
770,Producto_770,Electrónica,913.09,63,2025-02-08
771,Producto_771,Electrónica,636.85,72,2025-02-09
772,Producto_772,Electrónica,723.84,3,2025-02-10
773,Producto_773,Electrónica,264.58,73,2025-02-11
774,Producto_774,Ropa,722.19,13,2025-02-12
775,Producto_775,Hogar,37.84,9,2025-02-13
776,Producto_776,Electrónica,381.57,95,2025-02-14
777,Producto_777,Electrónica,630.49,89,2025-02-15
778,Producto_778,Ropa,154.64,52,2025-02-16
779,Producto_779,Ropa,824.77,62,2025-02-17
780,Producto_780,Deportes,242.68,8,2025-02-18
781,Producto_781,Electrónica,655.76,95,2025-02-19
782,Producto_782,Deportes,411.15,45,2025-02-20
783,Producto_783,Ropa,600.08,53,2025-02-21
784,Producto_784,Ropa,116.38,63,2025-02-22
785,Producto_785,Hogar,26.74,95,2025-02-23
786,Producto_786,Electrónica,910.47,81,2025-02-24
787,Producto_787,Deportes,276.93,57,2025-02-25
788,Producto_788,Ropa,821.48,54,2025-02-26
789,Producto_789,Ropa,999.36,19,2025-02-27
790,Producto_790,Deportes,219.32,67,2025-02-28
791,Producto_791,Hogar,272.52,46,2025-03-01
792,Producto_792,Ropa,666.23,94,2025-03-02
793,Producto_793,Electrónica,965.79,10,2025-03-03
794,Producto_794,Ropa,916.66,93,2025-03-04
795,Producto_795,Electrónica,507.85,18,2025-03-05
796,Producto_796,Deportes,797.16,12,2025-03-06
797,Producto_797,Electrónica,144.39,49,2025-03-07
798,Producto_798,Deportes,977.66,23,2025-03-08
799,Producto_799,Electrónica,964.71,62,2025-03-09
800,Producto_800,Deportes,172.09,11,2025-03-10
801,Producto_801,Electrónica,306.43,73,2025-03-11
802,Producto_802,Hogar,109.15,56,2025-03-12
803,Producto_803,Electrónica,279.0,88,2025-03-13
804,Producto_804,Electrónica,817.8,89,2025-03-14
805,Producto_805,Hogar,384.53,55,2025-03-15
806,Producto_806,Ropa,97.51,25,2025-03-16
807,Producto_807,Ropa,348.8,9,2025-03-17
808,Producto_808,Electrónica,981.57,12,2025-03-18
809,Producto_809,Hogar,633.39,11,2025-03-19
810,Producto_810,Electrónica,422.0,38,2025-03-20
811,Producto_811,Deportes,174.87,28,2025-03-21
812,Producto_812,Deportes,986.32,8,2025-03-22
813,Producto_813,Electrónica,822.64,74,2025-03-23
814,Producto_814,Ropa,288.66,89,2025-03-24
815,Producto_815,Ropa,79.37,47,2025-03-25
816,Producto_816,Electrónica,66.06,36,2025-03-26
817,Producto_817,Electrónica,129.17,50,2025-03-27
818,Producto_818,Deportes,584.96,9,2025-03-28
819,Producto_819,Ropa,929.48,60,2025-03-29
820,Producto_820,Electrónica,501.78,72,2025-03-30
821,Producto_821,Deportes,844.52,67,2025-03-31
822,Producto_822,Ropa,451.43,53,2025-04-01
823,Producto_823,Hogar,711.5,82,2025-04-02
824,Producto_824,Deportes,734.55,99,2025-04-03
825,Producto_825,Ropa,182.22,17,2025-04-04
826,Producto_826,Ropa,367.6,53,2025-04-05
827,Producto_827,Deportes,640.93,28,2025-04-06
828,Producto_828,Hogar,79.99,63,2025-04-07
829,Producto_829,Deportes,367.92,15,2025-04-08
830,Producto_830,Ropa,539.45,19,2025-04-09
831,Producto_831,Electrónica,996.26,86,2025-04-10
832,Producto_832,Electrónica,479.79,70,2025-04-11
833,Producto_833,Deportes,817.9,47,2025-04-12
834,Producto_834,Ropa,437.75,71,2025-04-13
835,Producto_835,Electrónica,798.43,48,2025-04-14
836,Producto_836,Ropa,599.46,73,2025-04-15
837,Producto_837,Deportes,887.73,20,2025-04-16
838,Producto_838,Electrónica,416.83,37,2025-04-17
839,Producto_839,Ropa,608.26,75,2025-04-18
840,Producto_840,Electrónica,633.72,2,2025-04-19
841,Producto_841,Deportes,423.21,64,2025-04-20
842,Producto_842,Ropa,152.87,86,2025-04-21
843,Producto_843,Electrónica,102.62,36,2025-04-22
844,Producto_844,Deportes,26.5,5,2025-04-23
845,Producto_845,Electrónica,874.8,64,2025-04-24
846,Producto_846,Electrónica,244.11,7,2025-04-25
847,Producto_847,Hogar,219.39,70,2025-04-26
848,Producto_848,Hogar,738.68,22,2025-04-27
849,Producto_849,Deportes,326.82,74,2025-04-28
850,Producto_850,Hogar,510.98,46,2025-04-29
851,Producto_851,Deportes,170.89,40,2025-04-30
852,Producto_852,Hogar,960.15,61,2025-05-01
853,Producto_853,Electrónica,853.07,46,2025-05-02
854,Producto_854,Deportes,865.15,84,2025-05-03
855,Producto_855,Deportes,412.71,28,2025-05-04
856,Producto_856,Electrónica,764.74,87,2025-05-05
857,Producto_857,Deportes,152.44,35,2025-05-06
858,Producto_858,Deportes,18.53,1,2025-05-07
859,Producto_859,Hogar,29.77,29,2025-05-08
860,Producto_860,Deportes,590.74,9,2025-05-09
861,Producto_861,Ropa,460.84,9,2025-05-10
862,Producto_862,Electrónica,522.84,22,2025-05-11
863,Producto_863,Hogar,17.39,63,2025-05-12
864,Producto_864,Hogar,428.46,66,2025-05-13
865,Producto_865,Ropa,720.89,80,2025-05-14
866,Producto_866,Electrónica,448.27,58,2025-05-15
867,Producto_867,Electrónica,734.9,70,2025-05-16
868,Producto_868,Hogar,240.69,55,2025-05-17
869,Producto_869,Deportes,815.01,13,2025-05-18
870,Producto_870,Hogar,592.55,97,2025-05-19
871,Producto_871,Electrónica,218.66,19,2025-05-20
872,Producto_872,Ropa,244.35,79,2025-05-21
873,Producto_873,Hogar,631.75,33,2025-05-22
874,Producto_874,Electrónica,831.64,74,2025-05-23
875,Producto_875,Hogar,421.47,65,2025-05-24
876,Producto_876,Deportes,265.72,60,2025-05-25
877,Producto_877,Hogar,868.34,12,2025-05-26
878,Producto_878,Hogar,672.58,43,2025-05-27
879,Producto_879,Electrónica,453.6,93,2025-05-28
880,Producto_880,Electrónica,493.02,17,2025-05-29
881,Producto_881,Electrónica,212.21,68,2025-05-30
882,Producto_882,Hogar,630.53,29,2025-05-31
883,Producto_883,Deportes,365.16,55,2025-06-01
884,Producto_884,Ropa,995.69,7,2025-06-02
885,Producto_885,Ropa,485.38,44,2025-06-03
886,Producto_886,Electrónica,491.03,77,2025-06-04
887,Producto_887,Electrónica,570.19,5,2025-06-05
888,Producto_888,Hogar,917.59,60,2025-06-06
889,Producto_889,Ropa,802.81,6,2025-06-07
890,Producto_890,Electrónica,456.62,98,2025-06-08
891,Producto_891,Deportes,721.51,7,2025-06-09
892,Producto_892,Deportes,590.37,46,2025-06-10
893,Producto_893,Electrónica,497.44,57,2025-06-11
894,Producto_894,Electrónica,200.39,54,2025-06-12
895,Producto_895,Ropa,469.3,92,2025-06-13
896,Producto_896,Ropa,253.36,46,2025-06-14
897,Producto_897,Hogar,915.69,10,2025-06-15
898,Producto_898,Ropa,342.05,4,2025-06-16
899,Producto_899,Deportes,952.74,67,2025-06-17
900,Producto_900,Deportes,537.72,25,2025-06-18
901,Producto_901,Electrónica,635.23,87,2025-06-19
902,Producto_902,Ropa,547.51,91,2025-06-20
903,Producto_903,Hogar,138.09,78,2025-06-21
904,Producto_904,Deportes,382.06,61,2025-06-22
905,Producto_905,Deportes,108.15,38,2025-06-23
906,Producto_906,Hogar,626.72,32,2025-06-24
907,Producto_907,Hogar,452.41,23,2025-06-25
908,Producto_908,Deportes,780.21,37,2025-06-26
909,Producto_909,Deportes,228.27,3,2025-06-27
910,Producto_910,Hogar,172.92,99,2025-06-28
911,Producto_911,Deportes,412.27,13,2025-06-29
912,Producto_912,Electrónica,927.32,34,2025-06-30
913,Producto_913,Electrónica,713.32,88,2025-07-01
914,Producto_914,Hogar,424.73,65,2025-07-02
915,Producto_915,Ropa,522.1,76,2025-07-03
916,Producto_916,Hogar,93.37,8,2025-07-04
917,Producto_917,Hogar,984.73,83,2025-07-05
918,Producto_918,Ropa,669.74,9,2025-07-06
919,Producto_919,Ropa,292.55,28,2025-07-07
920,Producto_920,Ropa,589.95,78,2025-07-08
921,Producto_921,Electrónica,118.39,91,2025-07-09
922,Producto_922,Deportes,966.18,18,2025-07-10
923,Producto_923,Electrónica,183.04,42,2025-07-11
924,Producto_924,Deportes,651.55,41,2025-07-12
925,Producto_925,Electrónica,253.0,70,2025-07-13
926,Producto_926,Deportes,720.39,33,2025-07-14
927,Producto_927,Electrónica,779.05,89,2025-07-15
928,Producto_928,Ropa,676.69,77,2025-07-16
929,Producto_929,Hogar,618.35,54,2025-07-17
930,Producto_930,Electrónica,893.54,87,2025-07-18
931,Producto_931,Deportes,87.84,36,2025-07-19
932,Producto_932,Ropa,337.61,97,2025-07-20
933,Producto_933,Electrónica,255.8,85,2025-07-21
934,Producto_934,Electrónica,988.13,98,2025-07-22
935,Producto_935,Ropa,395.5,56,2025-07-23
936,Producto_936,Electrónica,735.29,17,2025-07-24
937,Producto_937,Hogar,687.88,10,2025-07-25
938,Producto_938,Electrónica,219.96,87,2025-07-26
939,Producto_939,Hogar,246.61,44,2025-07-27
940,Producto_940,Hogar,288.47,2,2025-07-28
941,Producto_941,Ropa,417.02,99,2025-07-29
942,Producto_942,Electrónica,241.98,14,2025-07-30
943,Producto_943,Ropa,29.45,41,2025-07-31
944,Producto_944,Electrónica,880.6,2,2025-08-01
945,Producto_945,Electrónica,965.95,19,2025-08-02
946,Producto_946,Deportes,348.15,80,2025-08-03
947,Producto_947,Electrónica,345.12,89,2025-08-04
948,Producto_948,Ropa,17.02,1,2025-08-05
949,Producto_949,Hogar,683.45,2,2025-08-06
950,Producto_950,Electrónica,827.19,27,2025-08-07
951,Producto_951,Deportes,155.14,2,2025-08-08
952,Producto_952,Ropa,168.07,94,2025-08-09
953,Producto_953,Electrónica,792.18,51,2025-08-10
954,Producto_954,Ropa,620.13,10,2025-08-11
955,Producto_955,Deportes,54.41,19,2025-08-12
956,Producto_956,Deportes,626.32,80,2025-08-13
957,Producto_957,Ropa,315.83,13,2025-08-14
958,Producto_958,Electrónica,375.04,48,2025-08-15
959,Producto_959,Hogar,772.03,56,2025-08-16
960,Producto_960,Deportes,812.83,72,2025-08-17
961,Producto_961,Electrónica,406.35,56,2025-08-18
962,Producto_962,Electrónica,947.68,50,2025-08-19
963,Producto_963,Hogar,412.4,95,2025-08-20
964,Producto_964,Deportes,774.12,45,2025-08-21
965,Producto_965,Deportes,489.04,89,2025-08-22
966,Producto_966,Electrónica,898.56,59,2025-08-23
967,Producto_967,Electrónica,908.68,39,2025-08-24
968,Producto_968,Hogar,96.54,21,2025-08-25
969,Producto_969,Hogar,937.13,55,2025-08-26
970,Producto_970,Deportes,827.28,57,2025-08-27
971,Producto_971,Ropa,793.4,41,2025-08-28
972,Producto_972,Deportes,208.9,93,2025-08-29
973,Producto_973,Electrónica,807.07,70,2025-08-30
974,Producto_974,Deportes,851.63,82,2025-08-31
975,Producto_975,Ropa,296.26,49,2025-09-01
976,Producto_976,Hogar,952.74,44,2025-09-02
977,Producto_977,Ropa,59.36,35,2025-09-03
978,Producto_978,Ropa,158.41,91,2025-09-04
979,Producto_979,Ropa,542.21,5,2025-09-05
980,Producto_980,Hogar,580.03,71,2025-09-06
981,Producto_981,Ropa,648.7,74,2025-09-07
982,Producto_982,Ropa,26.8,74,2025-09-08
983,Producto_983,Ropa,960.76,51,2025-09-09
